clade_name	NCBI_tax_id	X2442854_Visit_8	X2442841_Visit_12	X2442640_Visit_10	X2443084_Visit_7	X2442981_Visit_6	X2442842_Visit_10	X2442827_Visit_8	X2443013_Visit_6	X2442653_Visit_8	X2442841_Visit_11	X2442829_Visit_8	X2442593_Visit_5	X2443075_Visit_8	X2442777_Visit_10	X2443099_Visit_8	X2442741_Visit_12	X2442903_Visit_7	X2442981_Visit_9	X2443104_Visit_6	X2442914_Visit_10	X2443107_Visit_7	X2442828_Visit_9	X2442932_Visit_6	X2443000_Visit_10	X2442844_Visit_9	X2442838_Visit_6	X2442916_Visit_10	X2443075_Visit_9	X2442622_Visit_10	X2442937_Visit_9	X2442696_Visit_8	X2442706_Visit_13	X2442707_Visit_14	X2443022_Visit_7	X2442797_Visit_9	X2443035_Visit_5	X2442637_Visit_8	X2443054_Visit_9	X2442828_Visit_7	X2442866_Visit_8	X2442994_Visit_5	X2442741_Visit_9	X2442706_Visit_8	X2443054_Visit_8	X2442874_Visit_8	X2443059_Visit_8	X2443081_Visit_10	X2442831_Visit_6	X2443013_Visit_5	X2443012_Visit_8	X2443017_Visit_6	X2442934_Visit_6	X2442981_Visit_12	X2442842_Visit_7	X2442827_Visit_13	X2442916_Visit_6	X2442977_Visit_6	X2442632_Visit_5	X2442754_Visit_10	X2443035_Visit_7	X2443050_Visit_11	X2442898_Visit_5	X2442641_Visit_5	X2442736_Visit_7	X2442649_Visit_10	X2442885_Visit_10	X2443106_Visit_6	X2442919_Visit_9	X2443049_Visit_7	X2442804_Visit_10	X2442729_Visit_6	X2442844_Visit_7	X2443079_Visit_11	X2443040_Visit_9	X2443107_Visit_5	X2442754_Visit_5	X2443067_Visit_12	X2443012_Visit_6	X2442849_Visit_8	X2442658_Visit_7	X2443106_Visit_7	X2442726_Visit_10	X2442596_Visit_8	X2443124_Visit_12	X2443049_Visit_6	X2442903_Visit_10	X2442739_Visit_9	X2442804_Visit_9	X2442916_Visit_5	X2442709_Visit_9	X2442640_Visit_7	X2443022_Visit_6	X2442978_Visit_8	X2442812_Visit_8	X2442885_Visit_7	X2442593_Visit_7	X2442932_Visit_8	X2442726_Visit_7	X2442793_Visit_9	X2442797_Visit_5	X2442709_Visit_10	X2442753_Visit_6	X2442849_Visit_9	X2442870_Visit_6	X2442729_Visit_8	X2442783_Visit_11	X2443124_Visit_9	X2442831_Visit_5	X2442641_Visit_8	X2442637_Visit_6	X2442947_Visit_7	X2442658_Visit_10	X2443023_Visit_7	X2442707_Visit_8	X2442605_Visit_7	X2442978_Visit_9	X2442596_Visit_10	X2442739_Visit_7	X2443084_Visit_5	X2443076_Visit_6	X2442831_Visit_9	X2442793_Visit_6	X2442968_Visit_9	X2442829_Visit_6	X2442898_Visit_10	X2443023_Visit_6	X2443067_Visit_8	X2443050_Visit_7	X2442899_Visit_7	X2442827_Visit_11	X2442934_Visit_7	X2443087_Visit_8	X2442827_Visit_16	X2443104_Visit_4	X2442914_Visit_7	X2442899_Visit_5	X2442773_Visit_6	X2443087_Visit_11	X2443081_Visit_7	X2443040_Visit_7	X2442632_Visit_6	X2442919_Visit_8	X2442874_Visit_10	X2442777_Visit_5	X2442947_Visit_9	X2443079_Visit_10	X2442854_Visit_5
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudogenitalium	2|201174|1760|85007|1653|1716|38303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_simulans	2|201174|1760|85007|1653|1716|146827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01522	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_tuberculostearicum	2|201174|1760|85007|1653|1716|38304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified	2|201174|1760|85007|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella	2|201174|1760|85007||1847725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella|s__Lawsonella_clevelandensis	2|201174|1760|85007||1847725|1528099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae	2|201174|1760|85007|1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63811	0	0	0	0	0	7.53323	0	0	0	0.83117	0	0	0	0.64394	0	0	0	0	0	0	0	18.77034	2.85702	0	0	0	0	0	0	0	0	0	0	0	0	43.28566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.78737	0	0	0.2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteroides	2|201174|1760|85007|1762|670516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22685	0	0	0	0.3763	0	0	0	0	0	0	0	0	0	0	0	5.5548	1.44005	0	0	0	0	0	0	0	0	0	0	0	0	18.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.33484	0	0	0.17999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteroides|s__Mycobacteroides_chelonae	2|201174|1760|85007|1762|670516|1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22685	0	0	0	0.3763	0	0	0	0	0	0	0	0	0	0	0	5.5548	1.44005	0	0	0	0	0	0	0	0	0	0	0	0	18.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.33484	0	0	0.17999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium	2|201174|1760|85007|1762|1866885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63811	0	0	0	0	0	4.30638	0	0	0	0.45487	0	0	0	0.64394	0	0	0	0	0	0	0	13.21554	1.41697	0	0	0	0	0	0	0	0	0	0	0	0	25.27168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45252	0	0	0.11651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_llatzerense	2|201174|1760|85007|1762|1866885|280871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_mucogenicum	2|201174|1760|85007|1762|1866885|56689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63811	0	0	0	0	0	4.30638	0	0	0	0.45487	0	0	0	0.06283	0	0	0	0	0	0	0	13.21554	1.41697	0	0	0	0	0	0	0	0	0	0	0	0	25.27168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45252	0	0	0.11651	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52393	0	0	5.17043	0	3.61562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53119	0	0	0	0	0	0	0	0	0	0.01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.73777	0	0	0	0	0	0	0	0	0	2.20754	0	0	0	0	0	0	0	0	0	0.96515	34.68423	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae	2|201174|1760|85006|85019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82531	0	0	0	0	0	0	0	0	0	0.13651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium	2|201174|1760|85006|85019|1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82531	0	0	0	0	0	0	0	0	0	0.13651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_ravenspurgense	2|201174|1760|85006|85019|1696|479117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82531	0	0	0	0	0	0	0	0	0	0.13651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae	2|201174|1760|85006|85020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter	2|201174|1760|85006|85020|36739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter|s__Dermabacter_hominis	2|201174|1760|85006|85020|36739|36740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52393	0	0	5.17043	0	3.61562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91246	0	0	0	0	0	0	0	0	0	2.07102	0	0	0	0	0	0	0	0	0	0.96515	34.68423	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter	2|201174|1760|85006|1268|1742991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91246	0	0	0	0	0	0	0	0	0	2.07102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_albus	2|201174|1760|85006|1268|1742991|98671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91246	0	0	0	0	0	0	0	0	0	0.16797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_cumminsii	2|201174|1760|85006|1268|1742991|156979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	2|201174|1760|85006|1268|32207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52393	0	0	5.17043	0	3.61562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96515	34.68423	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	2|201174|1760|85006|1268|32207|2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34139	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52393	0	0	5.17043	0	3.61562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.53119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96515	33.34284	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	2|201174|1760|85009	2.14937	0.04825	0	0	0	0	0	0	0.28534	0	0	0	0	0	8.94798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40618	0	0.01727	0	0	0	0.27351	1.55173	0	0.33101	0	0	0	0	0	2.09095	0	6.16975	0	1.00288	0	0.26487	0	0.11611	0	0	0	0.09528	0	0	0	0	0	0	0	0.15973	0.4307	0.01978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8477	0	0.13896	0	0	0	0	0	0	0	0	0	0	0.01149	0	0	0.12626	0.01501	0	0	0.11977	1.23677	0	0	0	0	0	7.58833	0	0	0	1.01922	0	3.57735	0	0.06991	0	0	0	20.48784	0	0	11.51066	3.18856	0	0	0	0	0	8.61606	0	0	0	0	0	38.84692	0	0.16308	0	0	5.75582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	2.14937	0.04825	0	0	0	0	0	0	0.28534	0	0	0	0	0	8.94798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40618	0	0.01727	0	0	0	0.27351	1.55173	0	0.33101	0	0	0	0	0	2.09095	0	6.16975	0	1.00288	0	0.26487	0	0.11611	0	0	0	0.09528	0	0	0	0	0	0	0	0.15973	0.4307	0.01978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8477	0	0.13896	0	0	0	0	0	0	0	0	0	0	0.01149	0	0	0.12626	0.01501	0	0	0.11977	1.23677	0	0	0	0	0	7.58833	0	0	0	1.01922	0	3.57735	0	0.06991	0	0	0	20.48784	0	0	11.51066	3.18856	0	0	0	0	0	8.61606	0	0	0	0	0	38.84692	0	0.16308	0	0	5.75582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium	2|201174|1760|85009|31957|1912216	2.14937	0.04825	0	0	0	0	0	0	0.28534	0	0	0	0	0	8.94798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40618	0	0.01727	0	0	0	0.27351	1.55173	0	0.33101	0	0	0	0	0	2.09095	0	6.16975	0	1.00288	0	0.26487	0	0.11611	0	0	0	0.09528	0	0	0	0	0	0	0	0.15973	0.4307	0.01978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8477	0	0.13896	0	0	0	0	0	0	0	0	0	0	0.01149	0	0	0.12626	0.01501	0	0	0.11977	1.23677	0	0	0	0	0	7.58833	0	0	0	1.01922	0	3.57735	0	0.06991	0	0	0	20.48784	0	0	11.51066	3.18856	0	0	0	0	0	8.61606	0	0	0	0	0	38.84692	0	0.16308	0	0	5.75582
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes	2|201174|1760|85009|31957|1912216|1747	2.14937	0.04825	0	0	0	0	0	0	0.28534	0	0	0	0	0	8.94798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40618	0	0.01727	0	0	0	0.27351	1.55173	0	0.33101	0	0	0	0	0	2.09095	0	6.16975	0	1.00288	0	0.26487	0	0.11611	0	0	0	0.09528	0	0	0	0	0	0	0	0.15973	0.4307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8477	0	0.13896	0	0	0	0	0	0	0	0	0	0	0.01149	0	0	0.12626	0.01501	0	0	0.11977	1.23677	0	0	0	0	0	7.58833	0	0	0	1.01922	0	3.57735	0	0.06991	0	0	0	20.48784	0	0	11.51066	3.18856	0	0	0	0	0	8.61606	0	0	0	0	0	23.40172	0	0.16308	0	0	5.75582
